chembl_id	smiles	mw	qed	logp	tpsa	hbd	hba	max_phase	mw_calc	logp_calc	qed_calc	bbb
CHEMBL603830	CCCOc1cc([C@]2(C)CNC(=O)O2)ccc1OC	265.31	0.89		56.79	1	4	2.0	265.31	2.439	0.888	1
CHEMBL592435	OC1CCC(Nc2nc(-c3ccccc3)nc3[nH]ccc23)CC1	308.39	0.69		73.83	3	4	2.0	308.39	3.34	0.694	1
CHEMBL589583	CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N(CC(=O)O)C1Cc2ccccc2C1	452.55	0.51		95.94	2	5	3.0	452.55	2.61	0.509	0
CHEMBL1771	COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1	321.83	0.81		29.54	0	4	4.0	321.83	3.674	0.808	1
CHEMBL1773	CCCCCOC(=O)Nc1nc(=O)n([C@@H]2O[C@H](C)[C@@H](O)[C@H]2O)cc1F	359.35	0.64		122.91	3	8	4.0	359.35	0.76	0.641	0
CHEMBL589092	O=C(O)Cc1sc(-c2ccccc2)nc1-c1ccc(Cl)cc1	329.81	0.75		50.19	1	3	2.0	329.81	4.758	0.751	0
CHEMBL591118	COc1cc2c(cc1OC)[C@@H]1C[C@H](N)[C@@H](N3C[C@@H](CF)CC3=O)CN1CC2	377.46	0.86		68.03	1	5	2.0	377.46	1.521	0.862	1
CHEMBL592868	CC#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C	310.44	0.71		40.46	2	2	3.0	310.44	4.003	0.711	0
CHEMBL599552	O=C1/C(=C2\Nc3ccccc3C2=O)Nc2ccccc21	262.27	0.72		58.20	2	4	3.0	262.27	2.815	0.717	1
CHEMBL605846	COc1ccc(CC(C)(C)NC[C@H](O)c2cc(O)cc3c2OCC(=O)N3)cc1	386.45	0.58		100.05	4	6	4.0	386.45	2.376	0.583	0
CHEMBL598172	COc1ccc(NC(=O)Nc2ccc(F)cc2F)cc1-c1c(Br)cnn1C	437.24	0.62		68.18	2	4	2.0	437.24	4.78	0.618	0
CHEMBL607710	NC(=O)OCC(O)COc1ccc(Cl)cc1	245.66	0.82		81.78	2	4	4.0	245.66	1.175	0.816	1
CHEMBL608806	CCOC(=O)[C@@H]1C2CCC(C[C@@H]1OC(=O)c1ccccc1)N2C	317.39	0.80		55.84	0	5	1.0	317.38	2.258	0.797	1
CHEMBL609109	CN1CCN(CCCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1	446.64	0.68		47.10	0	6	2.0	446.64	3.177	0.679	1
CHEMBL607048	COCC[C@H]1CC2CN3CCc4c([nH]c5ccccc45)[C@](C(=O)OC)(C2)[C@H]13	368.48	0.84		54.56	1	4	2.0	368.48	2.882	0.843	1
CHEMBL606566	C=C1C[C@H](C)[C@H]2[C@H]3Cc4ccc(O)cc4[C@@]2(CCN3CC2CCC2)C1	337.51	0.79		23.47	1	2	2.0	337.51	4.663	0.793	0
CHEMBL607400	CCC[C@@H]1CC(=O)N([C@@H](CC)C(N)=O)C1	212.29	0.74		63.40	1	2	4.0	212.29	0.899	0.736	0
CHEMBL607023	CC1(C)CC(O)CC(C)(C)N1[O]	172.25	0.60		43.37	1	2	2.0	172.25	1.346	0.599	1
CHEMBL1075733	CCC(C)C(CC)C(N)=O	143.23	0.64		43.09	1	1	3.0	143.23	1.544	0.637	1
CHEMBL1075834	C#CCOc1ccc(/C=C/C(=O)Nc2ccccc2C(=O)O)cc1OC	351.36	0.59		84.86	2	4	2.0	351.36	3.057	0.592	1
CHEMBL1081506	O=C1OC(OC(=O)c2cccnc2Nc2cccc(C(F)(F)F)c2)c2ccccc21	414.34	0.61		77.52	1	6	2.0	414.34	4.87	0.614	0
CHEMBL1076211	Cc1ccc(C(=O)C(C)CN2CCCCC2)cc1	245.37	0.76		20.31	0	2	3.0	245.37	3.3	0.759	1
CHEMBL1079604	Cc1cc(C)cc(OCC2CNC(=O)O2)c1	221.26	0.85		47.56	1	3	4.0	221.26	1.791	0.846	1
CHEMBL1079787	CCOC(=O)NNc1nncc2ccccc12	232.24	0.79		76.14	2	5	2.0	232.24	1.703	0.788	1
CHEMBL1076256	O=C(c1cc2ccccc2o1)N1CCN(Cc2ccccc2)CC1	320.39	0.74		36.69	0	3	2.0	320.39	3.391	0.742	1
CHEMBL1079905	CCCn1cnc2c1c(=O)n(CCCCC(C)=O)c(=O)n2C	306.37	0.72		78.89	0	7	2.0	306.37	1.066	0.717	1
CHEMBL1079935	CCNC(=O)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1	401.50	0.75		35.58	1	2	2.0	401.5	4.224	0.754	0
CHEMBL1079576	NC(=O)OCCCc1ccccc1	179.22	0.72		52.32	1	2	2.0	179.22	1.715	0.715	1
CHEMBL1079446	C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O	304.47	0.66		40.46	2	2	2.0	304.47	4.061	0.663	0
CHEMBL1087630	CCCOc1ccc2[nH]c(NC(=O)OC)nc2c1	249.27	0.87		76.24	2	4	2.0	249.27	2.53	0.873	1
CHEMBL1080884	Fc1ccc(OC[C@@H]2CNCCO2)c2c1CCC2	251.30	0.89		30.49	1	3	2.0	251.3	1.682	0.886	1
CHEMBL1076903	c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1	211.27	0.72		37.81	1	3	4.0	211.27	1.804	0.722	1
CHEMBL1078685	N#Cc1cc(-c2n[nH]c(-c3ccncc3)n2)ccn1	248.25	0.75		91.14	1	5	2.0	248.25	1.8	0.746	0
CHEMBL1078178	N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1	414.47	0.60		103.17	2	7	4.0	414.47	2.977	0.598	0
CHEMBL1078261	CCCOC(C(=O)OC1CCN(C)CC1)(c1ccccc1)c1ccccc1	367.49	0.69		38.77	0	4	3.0	367.49	3.994	0.694	1
CHEMBL1077896	CCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C	274.41	0.91		32.34	1	2	4.0	274.41	3.506	0.911	1
CHEMBL1090089	Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC(CCO)CCO)nc21	406.39	0.52		109.50	3	8	2.0	406.39	1.944	0.525	0
CHEMBL1090090	NC(=O)c1ccc(N(C(N)=O)c2c(F)cccc2F)nc1-c1ccc(F)cc1F	404.32	0.65		102.31	2	3	2.0	404.32	3.621	0.649	0
CHEMBL1088750	CC(C)Cn1ncc2cc(Oc3ccc(F)cc3F)c(C(=O)NCCN(C)C)cc21	416.47	0.60		59.39	1	5	3.0	416.47	4.054	0.602	0
CHEMBL1088751	CNC(=O)c1ccc(C)c(-n2c(C)cc(OCc3ccc(F)cc3F)c(Br)c2=O)c1	477.31	0.59		60.33	1	4	2.0	477.31	4.434	0.592	0
CHEMBL1088752	Cc1c(F)cc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC(C)(C)C)cn1	383.47	0.82		71.09	2	3	3.0	383.47	3.864	0.823	1
CHEMBL1092665	COCCOCCOc1ccc(C2=N[C@@](C)(C(=O)O)CS2)c(O)c1	355.41	0.65		97.58	2	7	2.0	355.41	1.771	0.652	0
CHEMBL1090173	O=C(CO)N1CCC(c2n[nH]c(-c3ccc(Cl)cc3)c2-c2ccncn2)CC1	397.87	0.71		95.00	2	5	1.0	397.87	2.885	0.705	0
CHEMBL1092581	CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(CCO)S(C)(=O)=O)c(C3CC3)cc12	446.50	0.58		99.85	2	5	2.0	446.5	3.234	0.581	0
CHEMBL1089221	O=C(O)COc1nn(Cc2ccccc2)c2ccccc12	282.30	0.78		64.35	1	4	4.0	282.3	2.548	0.781	1
CHEMBL1093423	CCOc1ccc(Cc2cc([C@@H]3S[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(OC)cc2C)cc1	434.55	0.53		99.38	4	7	2.0	434.55	2.225	0.53	0
CHEMBL1090488	C[C@@H]1CN(C(=O)[C@@H]2CN(C(C)(C)C)C[C@H]2c2ccc(F)cc2F)C[C@H](C)[C@@]1(O)c1ccccc1	470.60	0.70		43.78	1	3	2.0	470.6	4.781	0.702	0
CHEMBL1096562	COC(=O)CCC(=O)CN	145.16	0.54		69.39	1	4	4.0	145.16	-0.533	0.54	0
CHEMBL1096643	CCN(CC)CCC1(c2ccccc2)CCC(=O)NC1=O	288.39	0.82		49.41	1	3	2.0	288.39	2.093	0.816	1
CHEMBL1094966	CC(C)(C)NCC(O)c1ccc(O)c(CO)n1	240.30	0.62		85.61	4	5	4.0	240.3	0.701	0.622	0
CHEMBL1094636	NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12	320.40	0.78		72.94	2	4	4.0	320.4	2.591	0.779	1
CHEMBL1097235	NS(=O)(=O)c1cc(-c2nnn[nH]2)c(NCc2cccs2)cc1Cl	370.85	0.63		126.65	3	7	3.0	370.85	1.841	0.629	0
CHEMBL1095292	CC[N+](C)(C)Cc1ccccc1Br.Cc1ccc(S(=O)(=O)[O-])cc1	414.37	0.72		0.00	0	0	4.0	414.37	3.945	0.563	1
